date,XLF,IYF,IYF/XLF,IYF/XLF avg,IYF/XLF 10 dma,IYF/XLF 20 dma,XLF avg,XLF 10 dma,XLF 20 dma,avg diff,10 dma diff,20 dma diff,XLF div,IYF div,XLF*,IYF*,IYF*/XLF*,IYF*/XLF* avg,IYF*/XLF* 10 dma,IYF*/XLF* 20 dma,XLF* avg,XLF* 10 dma,XLF* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-07-23,55.83,132.84,2.3793659322944656,2.3831651971309507,2.3770882242995075,2.3793196303382915,133.05211295582097,132.74801993426556,132.85666561331323,-0.0015954817046549045,0.0006926522471504947,-0.0001254484191332244,0.0,0.0,55.83,132.84,2.3793659322944656,2.383649936562074,2.377088224299507,2.3793196303382915,133.07917595826058,132.74801993426553,132.85666561331323,-0.0017988625445653063,0.0006926522471507165,-0.0001254484191332244
2026-07-24,56.31,134.06,2.380749422837862,2.3831651971309507,2.3765166040271994,2.378974500918912,134.19603225044384,133.85383791030526,133.9794883843492,-0.001014197227647214,0.001539018155951586,0.000600744454165742,0.0,0.0,56.31,134.06,2.380749422837862,2.383649936562074,2.3765166040271994,2.378974500918912,134.22332792781037,133.85383791030526,133.9794883843492,-0.0012175780675575515,0.001539018155951586,0.000600744454165742
2026-07-27,56.88,135.17,2.3764064697608998,2.3831651971309507,2.376418709893962,2.3784649756109895,135.55443641280849,135.17626443706712,135.3160696122677,-0.002840058890180931,-4.6343803427739214e-05,-0.0010800528594797057,0.0,0.0,56.88,135.17,2.3764064697608998,2.383649936562074,2.3764187098939615,2.3784649756109895,135.58200839165076,135.17626443706712,135.3160696122677,-0.0030434397300912472,-4.6343803427739214e-05,-0.0010800528594797057
2026-07-28,57.6,136.71,2.3734375,2.3831651971309507,2.375884211406956,2.378261199084556,137.27031535474276,136.8817176898922,136.999582595193,-0.004090192648876286,-0.0012552844354400872,-0.0021159851291666074,0.0,0.0,57.6,136.71,2.3734375,2.383649936562074,2.375884211406956,2.378261199084556,137.29823634597545,136.88171768989218,136.999582595193,-0.004293573488786707,-0.0012552844354399761,-0.0021159851291666074
2026-07-29,56.68,134.18,2.3673253352152437,2.3831651971309507,2.3748161791576172,2.3777037575819344,135.0778033733823,134.66511710254628,134.79984476411263,-0.0066687515786694514,-0.0036089004278357945,-0.004608864741263156,0.0,0.0,56.68,134.18,2.3673253352152437,2.383649936562074,2.3748161791576172,2.3777037575819344,135.10527840433835,134.66511710254628,134.79984476411263,-0.006872132418579761,-0.0036089004278357945,-0.004608864741263156
2026-07-30,57.0,134.77,2.3643859649122807,2.3831651971309507,2.374144643490255,2.3770566812382823,135.8404162364642,135.3645222119842,135.52911418217028,-0.007911164944413901,-0.004401682295263485,-0.005616860271614446,0.0,0.0,57.0,134.77,2.3643859649122807,2.383649936562074,2.374144643490255,2.3770566812382823,135.8680463840382,135.3645222119842,135.52911418217028,-0.008114545784324224,-0.004401682295263485,-0.005616860271614446
2026-07-31,56.94,134.65,2.364769933263084,2.3831651971309507,2.373099418544256,2.376731711522436,135.69742632463633,135.18379600033512,135.3496074297078,-0.0077487814832151655,-0.003956485099895411,-0.005182296389983201,0.0,0.0,56.94,134.65,2.364769933263084,2.383649936562074,2.3730994185442564,2.376731711522436,135.72502738784448,135.18379600033512,135.3496074297078,-0.00795216232312553,-0.003956485099895411,-0.005182296389983201
2026-08-03,57.38,135.92,2.368769606134541,2.3831651971309507,2.37278865610275,2.3761641355413117,136.74601901137396,136.1684446360694,136.37686560715738,-0.006058852080473973,-0.0018262054858608433,-0.003355646675144226,0.0,0.0,57.38,135.92,2.368769606134541,2.383649936562074,2.37278865610275,2.3761641355413117,136.7738333599318,136.16844463606944,136.37686560715738,-0.006262232920384449,-0.0018262054858610658,-0.003355646675144226
2026-08-04,57.88,137.08,2.3683483068417415,2.3831651971309507,2.372143536688902,2.3754022466907134,137.93760160993943,137.33700741522716,137.53238016513112,-0.006236723647806686,-0.0018731163406515469,-0.0032946844863478157,0.0,0.0,57.88,137.08,2.3683483068417415,2.383649936562074,2.3721435366889017,2.3754022466907134,137.96565832821284,137.33700741522716,137.53238016513112,-0.006440104487717091,-0.0018731163406515469,-0.0032946844863478157
2026-08-05,58.0,137.45,2.3698275862068963,2.3831651971309507,2.3713386057467014,2.3745285177602,138.22358143359514,137.58432512795633,137.7733303080614,-0.0056123148260963825,-0.0009767881777955623,-0.002349586108462317,0.0,0.0,58.0,137.45,2.3698275862068963,2.383649936562074,2.3713386057467014,2.3745285177602,138.25169632060027,137.5843251279563,137.7733303080614,-0.005815695666006773,-0.00097678817779534,-0.002349586108462317
2026-08-06,57.81,136.8,2.366372599896212,2.3831651971309507,2.370039272506876,2.3735637484031917,137.77078004614026,137.0870847982168,137.27149361171715,-0.00707128479686622,-0.002096374157751591,-0.0034406648472557525,0.0,0.0,57.81,136.8,2.366372599896212,2.383649936562074,2.370039272506876,2.3735637484031917,137.79880283265348,137.0870847982168,137.27149361171715,-0.00727466563677659,-0.002096374157751591,-0.0034406648472557525
2026-08-07,57.6,136.86,2.376041666666667,2.3831651971309507,2.3695684968897566,2.373042550458478,137.27031535474276,136.51426209639607,136.71727190802386,-0.0029935810684255447,0.002529412134751632,0.0010434207778302737,0.0,0.0,57.6,136.86,2.376041666666667,2.383649936562074,2.3695684968897566,2.373042550458478,137.29823634597545,136.51426209639607,136.71727190802386,-0.0031969619083359268,0.002529412134751632,0.0010434207778302737
2026-08-10,57.81,137.35,2.375886524822695,2.3831651971309507,2.3695165023959364,2.372967606144949,137.77078004614026,136.98475480519684,137.18558984200462,-0.003058877444033551,0.0026627716992858445,0.0011977330716555895,0.0,0.0,57.81,137.35,2.375886524822695,2.383649936562074,2.3695165023959364,2.372967606144949,137.79880283265348,136.98475480519684,137.18558984200462,-0.0032622582839438915,0.0026627716992858445,0.0011977330716555895
2026-08-11,57.8,137.37,2.3766435986159173,2.3831651971309507,2.3698371122575277,2.372860661832242,137.74694839416895,136.9580538384851,137.15752763517804,-0.002740279232149635,0.003003312751963057,0.001547913311838087,0.0,0.0,57.8,137.37,2.3766435986159173,2.383649936562074,2.3698371122575277,2.372860661832242,137.77496633328786,136.9580538384851,137.15752763517804,-0.0029436600720600388,0.003003312751963057,0.001547913311838087
2026-08-12,57.92,137.74,2.3781077348066297,2.3831651971309507,2.3709153522166666,2.3728657656871417,138.03292821782466,137.260965541956,137.43608953332347,-0.002124416851840365,0.0034838782592604423,0.002208844458518986,0.0,0.0,57.92,137.74,2.3781077348066297,2.383649936562074,2.370915352216666,2.372865765687142,138.06100432567533,137.260965541956,137.43608953332347,-0.00232779769175084,0.0034838782592604423,0.002208844458518986
2026-08-13,58.26,138.51,2.377445932028836,2.3831651971309507,2.372221348928322,2.3731829962092883,138.84320438484917,138.129528420143,138.24315950893288,-0.002402745235212909,0.0027506685101925834,0.0019283651484220481,0.0,0.0,58.26,138.51,2.377445932028836,2.383649936562074,2.372221348928322,2.3731829962092883,138.8714453041064,138.12952842014298,138.2431595089329,-0.0026061260751232564,0.002750668510192805,0.0019283651484218265
2026-08-14,58.16,138.29,2.3777510316368637,2.3831651971309507,2.3735194587657,2.373309438654978,138.60488786513608,137.9683936536712,138.0243230595322,-0.0022744226396285414,0.002328302046216636,0.0019230057957019967,0.0,0.0,58.16,138.29,2.3777510316368637,2.383649936562074,2.3735194587657,2.3733094386549785,138.6330803104502,137.9683936536712,138.0243230595322,-0.002477803479538978,0.002328302046216636,0.0019230057957019967
