date,XLK,IYW,IYW/XLK,IYW/XLK avg,IYW/XLK 10 dma,IYW/XLK 20 dma,XLK avg,XLK 10 dma,XLK 20 dma,avg diff,10 dma diff,20 dma diff,XLK div,IYW div,XLK*,IYW*,IYW*/XLK*,IYW*/XLK* avg,IYW*/XLK* 10 dma,IYW*/XLK* 20 dma,XLK* avg,XLK* 10 dma,XLK* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-07-23,178.45,238.54,1.3367329784253292,1.357129959145118,1.3550096142373227,1.3468483682362256,242.1798412094463,241.9474742929675,240.22328265291802,-0.015143584503859194,-0.014183643071588386,-0.007031824076517184,0.0,0.0,178.45,238.54,1.3367329784253292,1.3571528448290298,1.355009614237323,1.3468483682362256,242.18392515974034,241.94747429296748,240.22328265291802,-0.015160447657454446,-0.014183643071588273,-0.007031824076517184
2026-07-24,175.88,236.08,1.342278826472595,1.357129959145118,1.3546266668705873,1.3478654357450424,238.69201721444335,238.31909095206032,236.88369100538733,-0.011003359396138172,-0.009439763362515403,-0.003398534789145965,0.0,0.0,175.88,236.08,1.342278826472595,1.3571528448290298,1.3546266668705873,1.3478654357450424,238.69604234852974,238.31909095206035,236.88369100538733,-0.011020222549733465,-0.009439763362515514,-0.003398534789145965
2026-07-27,174.3,235.05,1.3485370051635113,1.357129959145118,1.3544571988079448,1.3491280764068398,236.5477518789941,236.11142803554338,234.9329454503609,-0.006351840774048551,-0.004505588819441159,0.0004981225518610305,0.0,0.0,174.3,235.05,1.3485370051635113,1.3571528448290298,1.3544571988079448,1.3491280764068398,236.5517408536999,236.11142803554338,234.9329454503609,-0.006368703927643867,-0.004505588819441159,0.0004981225518610305
2026-07-28,171.09,232.2,1.35718043135192,1.357129959145118,1.355010227238856,1.3505910028339365,232.19136471013826,231.73408214405129,230.82232259244623,3.7189709021131926e-05,0.0020085526393428888,0.005950820968608208,0.0,0.0,171.09,232.2,1.35718043135192,1.3571528448290298,1.3550102272388562,1.3505910028339365,232.1952802217987,231.73408214405129,230.82232259244623,2.032655542575244e-05,0.0020085526393428888,0.005950820968608208
2026-07-29,166.57,227.34,1.3648316023293512,1.357129959145118,1.3546666444384177,1.3526374328349307,226.0571372948023,225.70405355117623,224.96794334204878,0.005658907051335383,0.007222050688614646,0.010488776239872523,0.0,0.0,166.57,227.34,1.3648316023293512,1.3571528448290298,1.3546666444384177,1.3526374328349307,226.0609493631715,225.70405355117626,224.96794334204878,0.005642043897739913,0.007222050688614646,0.010488776239872523
2026-07-30,175.73,236.96,1.348432254026063,1.357129959145118,1.3527928802060531,1.3530538736797528,238.48844772057157,238.05556942716314,237.69897607208236,-0.00642952140547883,-0.004612780886688683,-0.003113716189431975,0.0,0.0,175.73,236.96,1.348432254026063,1.3571528448290298,1.3527928802060534,1.3530538736797528,238.4924694218054,238.05556942716314,237.69897607208236,-0.006446384559074255,-0.004612780886688683,-0.003113716189431975
2026-07-31,175.35,238.04,1.3575135443398916,1.357129959145118,1.3522950177142492,1.3535171803335933,237.97273833609643,237.2122315441314,237.25799674974465,0.00028260447225136913,0.0034834946076590773,0.0032905838494025064,0.0,0.0,175.35,238.04,1.3575135443398916,1.3571528448290298,1.3522950177142494,1.3535171803335933,237.97675134077036,237.21223154413144,237.25799674974465,0.00026574131865599504,0.003483494607658856,0.0032905838494025064
2026-08-03,178.04,243.68,1.3686811952370255,1.357129959145118,1.3525915135398128,1.3545682254416342,241.6234179261968,240.7626049538449,240.98019878659292,0.008475499280985515,0.012044482813881707,0.01114112174296985,0.0,0.0,178.04,243.68,1.3686811952370255,1.3571528448290298,1.352591513539813,1.354568225441634,241.62749249336045,240.76260495384497,240.98019878659292,0.008458636127390125,0.012044482813881489,0.01114112174296985
2026-08-04,186.9,253.55,1.3566078116639915,1.357129959145118,1.3530326907677233,1.3545115750604402,253.64758936422257,252.799353880591,253.16880133504145,-0.00038481793870185586,0.0029649358236845,0.0015045770390434486,0.0,0.0,186.9,253.55,1.3566078116639915,1.3571528448290298,1.3530326907677233,1.3545115750604402,253.65186669854566,252.79935388059107,253.1688013350414,-0.0004016810922971805,0.0029649358236842785,0.0015045770390436704
2026-08-05,185.91,251.27,1.351567962992846,1.357129959145118,1.3532363612002523,1.3545320900788809,252.3040307046689,251.54230754062743,251.81724691948642,-0.004106773165073588,-0.001083138034475164,-0.0021755555867596435,0.0,0.0,185.91,251.27,1.351567962992846,1.3571528448290298,1.3532363612002523,1.3545320900788809,252.3082853821649,251.54230754062743,251.81724691948642,-0.004123636318668879,-0.001083138034475164,-0.0021755555867596435
2026-08-06,185.33,250.59,1.3521286354071116,1.357129959145118,1.3547759268984307,1.3548927705678768,251.51689532836474,250.79529482124278,251.035432254319,-0.0036920280915070675,-0.0008189104660071204,-0.0017759560929453003,0.0,0.0,185.33,250.59,1.3521286354071116,1.3571528448290298,1.3547759268984307,1.3548927705678768,251.5211367321641,250.79529482124278,251.035432254319,-0.0037088912451023943,-0.0008189104660071204,-0.0017759560929453003
2026-08-07,187.97,254.05,1.3515454593818164,1.357129959145118,1.355702590189353,1.35516462852997,255.09971842050783,254.65723097909802,254.6791940836438,-0.004123423306975844,-0.002387350643063498,-0.002473592676731986,0.0,0.0,187.97,254.05,1.3515454593818164,1.3571528448290298,1.355702590189353,1.35516462852997,255.10402024251272,254.65723097909802,254.6791940836438,-0.004140286460571201,-0.002387350643063498,-0.002473592676731986
2026-08-10,186.32,252.38,1.3545513095749249,1.357129959145118,1.3563040206304942,1.3553806097192196,252.8604539879184,252.59450660408024,252.49427358770401,-0.0019018830695338015,-0.000849574044539165,-0.0004526813729025874,0.0,0.0,186.32,252.38,1.3545513095749249,1.3571528448290298,1.3563040206304942,1.3553806097192194,252.8647180485448,252.59450660408024,252.49427358770401,-0.0019187462231290491,-0.000849574044539165,-0.0004526813729025874
2026-08-11,186.09,251.02,1.3489171906066957,1.357129959145118,1.3554776965559718,1.355243961897414,252.54831409731503,252.39461519912865,252.22277766264958,-0.00606995613904852,-0.005461178813866863,-0.004780118091220417,0.0,0.0,186.09,251.02,1.3489171906066957,1.3571528448290298,1.3554776965559716,1.355243961897414,252.55257289423415,252.39461519912865,252.22277766264955,-0.006086819292643851,-0.005461178813866863,-0.004780118091220306
2026-08-12,188.86,253.08,1.340040241448692,1.357129959145118,1.3529985604679058,1.3538326024531617,256.30756408414703,255.99551777156086,255.9513746439456,-0.012672501274452547,-0.011454291342759286,-0.01128183936237371,0.0,0.0,188.86,253.08,1.340040241448692,1.3571528448290298,1.3529985604679058,1.3538326024531617,256.3118862744106,255.99551777156083,255.9513746439456,-0.012689364428047802,-0.011454291342759174,-0.01128183936237371
2026-08-13,190.77,256.59,1.3450228023274098,1.357129959145118,1.3526576152980403,1.3527252477520468,258.8996823061142,258.1115353804624,258.27064556998965,-0.008961179404839046,-0.005912318918987408,-0.006528568667457771,0.0,0.0,190.77,256.59,1.3450228023274098,1.3571528448290298,1.3526576152980403,1.3527252477520468,258.904048208034,258.1115353804624,258.27064556998965,-0.008978042558434244,-0.005912318918987408,-0.006528568667457771
2026-08-14,190.01,255.5,1.3446660702068314,1.357129959145118,1.3513728678847345,1.3518339427994919,257.86826353716384,257.0184734827806,257.0313243253664,-0.00922643842889412,-0.005925553924082668,-0.00597555235864408,0.0,0.0,190.01,255.5,1.3446660702068314,1.3571528448290298,1.3513728678847343,1.3518339427994919,257.87261204596393,257.0184734827806,257.0313243253664,-0.009243301582489497,-0.005925553924082668,-0.00597555235864408
