date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,FALN,FENY,FHLC,FIDU,FNCL,FREL,FSTA,FTEC,FUTY,HYG,HYLB,IAGG,ICVT,IDU,IGLB,IGOV,IYE,IYF,IYH,IYJ,IYK,IYR,IYW,JNK,MBB,MUB,PFF,PFFD,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,TFI,USHY,USIG,VCLT,VDC,VDE,VFH,VGLT,VGT,VHT,VIS,VMBS,VNQ,VPU,VTC,VTEB,VTEC,VWOB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV
2021-11-11,114.34,33.18,85.17,56.92,28.39,62.21,113.45,88.49,109.3,30.14,15.9,66.4,56.86,57.92,32.75,44.32,131.21,43.28,86.82,39.76,55.14,103.16,83.11,70.35,51.01,31.69,88.97,57.466,112.5,62.9867,109.99,112.55,108.54,107.53,116.17,38.89,25.64,51.14,27.03,,29.73,35.08,26.6,31.83,25.49,42.11,51.62,41.22,60.08,107.06,189.92,81.5,99.98,89.37,55.51,257.59,205.49,52.99,109.75,146.28,91.16,54.81,,77.6,28.845,40.06,106.06,82.65,72.84,48.17,33.345,133.15
2021-11-12,114.32,33.12,85.18,57.01,28.48,62.2,113.39,88.94,109.58,30.15,15.84,66.65,57.33,57.96,32.74,44.38,132.82,43.24,86.85,39.76,55.23,103.59,83.15,70.1,51.05,31.63,89.18,57.74,113.65,62.9933,110.04,114.17,108.54,107.51,116.11,38.87,25.65,50.99,27.01,,29.71,35.07,26.57,31.73,25.47,41.97,51.64,41.23,60.04,106.74,189.91,81.26,100.08,89.05,56.175,258.54,207.08,53.0,109.67,146.16,91.1,54.82,,77.72,28.775,40.15,106.9,83.655,72.84,48.19,33.325,133.81
2021-11-15,113.9,33.02,84.83,56.94,28.26,62.14,112.77,88.74,109.29,30.01,15.94,66.22,57.31,57.96,32.94,44.57,132.63,43.8,86.75,39.72,55.04,103.49,84.07,69.27,50.71,31.8,89.14,57.374,113.79,63.2833,110.69,114.05,108.41,107.37,116.02,38.85,25.57,50.35,26.92,,29.61,34.84,26.56,31.34,25.45,41.45,51.62,41.17,59.68,105.43,190.92,81.83,100.12,87.98,56.1,256.89,207.2,52.89,110.44,147.93,90.53,54.79,,77.63,29.015,40.15,107.1,83.57,73.19,48.46,33.765,132.98
2021-11-16,113.86,33.04,84.77,56.86,28.18,62.05,112.59,89.07,109.04,30.07,15.97,66.52,57.46,57.93,32.74,44.34,134.08,43.55,86.79,39.72,55.14,103.7,83.77,69.08,50.5,31.87,89.15,57.636,114.29,62.9233,110.04,115.06,108.44,107.42,115.88,38.8,25.57,50.23,26.91,,29.6,34.78,26.57,31.24,25.46,41.37,51.54,41.17,59.61,105.18,189.9,81.92,100.01,87.74,56.685,258.0,207.5,52.9,109.71,147.29,90.41,54.76,,77.47,29.06,40.11,107.12,84.45,72.73,48.16,33.605,133.54
2021-11-17,114.13,33.01,84.95,56.95,28.29,62.07,112.95,88.26,109.16,30.05,15.69,66.5,57.17,57.29,32.85,44.24,133.45,43.6,86.7,39.67,55.16,102.56,83.94,69.53,50.65,31.41,88.2,57.712,112.97,62.7633,110.43,114.8,108.28,107.54,115.91,38.79,25.55,50.61,26.96,,29.67,34.9,26.54,31.45,25.49,41.67,51.56,41.12,59.78,105.78,189.45,80.53,98.95,88.4,56.4463,257.96,206.36,52.97,110.05,147.43,90.73,54.76,,77.59,28.615,39.65,106.48,84.195,72.57,48.48,33.635,133.73
2021-11-18,114.23,32.99,85.05,57.0,28.37,62.12,113.06,87.63,109.44,30.02,15.61,66.38,56.99,57.05,32.81,44.08,134.47,43.39,86.63,39.61,55.2,101.66,83.39,69.73,50.88,31.24,87.86,57.618,112.25,62.55,110.38,115.9,108.16,107.59,116.1,38.82,25.55,50.78,26.99,,29.71,34.95,26.5,31.55,25.49,41.81,51.54,41.06,59.89,106.2,188.78,80.17,98.54,88.72,56.8525,257.35,205.63,52.99,110.07,146.59,90.87,54.79,,77.78,28.445,39.45,106.26,85.035,72.31,48.47,33.46,133.78
2021-11-19,114.45,33.01,85.23,57.22,28.33,62.22,113.41,87.26,109.41,30.04,15.0,65.97,56.77,56.46,32.64,43.91,135.13,43.64,86.56,39.59,55.35,101.09,83.81,70.19,50.79,30.22,86.93,57.316,111.47,62.1367,109.88,116.48,108.08,107.61,116.25,38.86,25.55,51.27,27.045,,29.74,35.05,26.49,31.77,25.49,42.22,51.58,41.05,60.07,106.89,187.9,77.0,97.44,89.59,57.1838,255.76,204.89,53.02,109.42,147.51,91.13,54.86,,77.78,27.335,39.02,105.73,85.655,72.05,48.21,33.65,132.97
2021-11-22,113.9,32.82,84.81,57.04,28.02,62.19,112.63,86.08,108.28,29.86,15.25,65.57,56.86,57.13,32.49,44.28,133.19,43.93,86.23,39.46,55.15,99.69,84.25,69.45,50.33,30.65,88.05,56.986,110.7,62.5667,109.14,114.72,107.68,107.3,116.15,38.59,25.44,50.71,26.91,,29.62,34.8,26.38,31.43,25.41,41.73,51.62,40.9,59.64,105.71,189.7,78.23,98.73,88.59,56.33,254.31,205.25,52.84,108.88,148.4,90.49,54.83,,77.1,27.82,39.57,106.02,84.7,72.62,47.97,33.855,132.37
2021-11-23,113.45,32.71,84.47,56.74,27.99,62.07,112.05,85.42,107.6,29.76,15.71,65.44,56.94,57.98,32.73,44.55,132.57,43.99,86.11,39.42,55.01,98.93,84.36,68.64,50.07,31.48,89.3,56.896,110.95,63.0467,110.02,113.89,107.53,107.05,116.1,38.54,25.38,50.02,26.815,,29.5,34.61,26.36,31.05,25.37,41.18,51.55,40.84,59.32,104.48,190.77,80.67,100.09,87.41,56.0725,254.12,205.45,52.72,109.76,148.6,90.0,54.8,,76.56,28.675,40.19,106.2,84.505,73.1,48.48,33.89,132.51
2021-11-24,113.71,32.73,84.67,56.81,27.94,62.18,112.45,86.09,107.77,29.73,15.89,65.5,56.87,57.88,33.13,44.38,133.68,43.96,86.09,39.4,55.08,99.83,84.4,69.29,49.98,31.81,89.17,56.992,111.33,62.64,111.35,114.72,107.48,107.03,116.18,38.66,25.44,50.73,26.875,,29.58,34.73,26.38,31.34,25.37,41.77,51.58,40.83,59.55,105.43,190.17,81.53,99.92,88.66,56.5388,254.31,205.32,52.71,111.09,148.66,90.29,54.81,,76.71,28.955,40.1,106.08,85.12,72.88,49.13,33.91,132.46
2021-11-26,114.52,32.44,85.27,57.15,28.29,62.29,113.23,85.35,106.57,29.47,15.22,65.03,55.31,55.95,32.2,43.78,130.61,43.27,85.47,39.12,55.3,97.94,83.11,69.97,50.63,30.53,86.36,56.726,108.47,61.8033,108.27,112.11,106.66,107.53,116.38,38.37,25.27,51.86,27.055,,29.77,34.97,26.12,31.73,25.47,42.76,51.71,40.53,59.95,106.7,187.26,78.0,96.51,90.73,55.265,252.66,199.16,52.98,108.0,146.18,90.93,54.93,,75.86,27.79,38.77,103.21,82.995,71.96,47.8,33.38,131.97
2021-11-29,114.58,32.59,85.26,57.06,28.23,62.3,113.24,85.26,107.49,29.63,15.32,65.14,55.42,56.07,32.5,43.9,133.67,43.85,86.0,39.33,55.29,98.48,84.32,70.03,50.64,30.75,86.7,56.766,108.71,61.9733,109.41,114.91,107.31,107.6,116.37,38.58,25.36,51.57,27.065,,29.76,35.0,26.3,31.74,25.49,42.45,51.68,40.82,59.95,106.7,187.98,78.55,96.75,90.06,56.5188,252.65,199.76,52.98,108.8,148.2,91.02,54.94,,76.48,27.95,38.89,103.39,85.07,72.14,48.4,33.875,132.33
2021-11-30,114.77,32.42,85.42,57.23,28.36,62.37,113.48,83.95,107.47,29.5,14.9,64.02,53.77,54.69,31.85,42.75,132.3,42.56,85.64,39.18,55.49,97.17,81.72,70.36,50.87,29.95,84.48,55.698,106.09,60.2767,107.19,113.33,106.83,107.57,116.62,38.41,25.25,52.32,27.11,,29.82,35.05,26.2,31.89,25.51,43.08,51.78,40.61,60.06,107.25,183.02,76.55,94.32,91.43,55.9613,248.18,194.37,53.04,106.74,143.93,91.23,55.03,,76.53,27.295,37.96,100.77,84.36,70.29,47.39,32.885,129.73
2021-12-01,114.63,32.36,85.34,57.25,28.4,62.33,113.14,82.08,107.86,29.4,14.71,63.63,53.1,54.05,31.31,42.47,129.94,42.65,85.37,39.05,55.47,89.01,81.79,70.22,50.88,29.59,83.61,55.454,104.49,60.1933,105.54,111.17,106.55,107.59,116.45,38.32,25.28,52.47,27.075,,29.8,34.99,26.1,31.78,25.46,43.22,51.74,40.46,59.93,106.96,181.82,75.45,93.24,91.72,54.94,246.92,191.31,52.96,104.98,144.1,90.92,54.97,,76.77,27.005,37.54,99.37,83.205,69.95,46.77,32.945,129.5
2021-12-02,114.61,32.51,85.35,57.28,28.35,62.28,113.33,82.74,108.5,29.54,15.14,63.97,54.63,55.6,32.24,42.92,131.24,43.25,86.0,39.31,55.49,89.48,82.97,70.52,50.8,30.38,86.01,55.768,107.64,61.02,108.75,112.12,107.29,107.51,116.29,38.51,25.44,52.53,27.075,,29.79,35.06,26.28,31.94,25.44,43.26,51.72,40.75,60.04,107.45,184.03,77.62,96.06,91.78,55.5313,248.11,197.09,52.88,108.13,146.11,91.14,54.92,,77.22,27.79,38.66,102.32,83.97,70.69,48.05,33.365,130.13
2021-12-03,115.07,32.56,85.68,57.37,28.33,62.31,114.07,81.64,108.64,29.57,15.02,63.77,54.43,54.7,32.12,43.39,128.79,43.58,86.0,39.31,55.64,88.11,83.49,71.26,50.92,30.04,84.6,55.768,107.1,61.7967,108.26,110.1,107.28,107.63,116.43,38.29,25.24,53.11,27.19,,29.89,35.29,26.27,32.33,25.47,43.72,51.77,40.74,60.4,108.76,185.83,77.02,94.44,92.77,54.5,247.32,196.3,52.98,107.77,147.24,91.74,54.98,,77.27,27.57,38.03,102.2,82.565,71.57,47.81,33.7,130.37
2021-12-06,114.67,32.66,85.45,57.34,28.35,62.24,113.6,81.93,108.74,29.61,15.28,64.08,55.34,55.49,32.7,44.12,129.89,44.32,86.38,39.48,55.59,88.53,84.79,70.73,50.8,30.47,85.69,56.03,108.98,62.8967,110.0,110.95,107.68,107.58,116.28,38.52,25.36,52.45,27.09,,29.81,35.13,26.35,32.04,25.43,43.17,51.73,40.85,60.15,107.83,189.04,78.34,95.83,91.6,54.9637,248.82,199.71,52.91,109.66,149.82,91.38,54.92,,77.47,27.98,38.61,103.93,83.35,72.83,48.5,34.215,131.11
2021-12-07,114.49,32.85,85.26,57.21,28.39,62.24,113.62,83.63,109.32,29.79,15.65,65.16,55.94,56.41,33.19,44.29,134.64,44.63,86.84,39.68,55.55,90.39,85.42,70.75,50.83,31.24,87.24,56.89,110.71,62.9433,111.65,114.99,108.34,107.4,116.25,38.8,25.51,52.07,27.05,,29.77,35.14,26.51,32.05,25.38,42.85,51.71,41.13,60.14,107.81,189.65,80.25,97.45,90.94,56.9513,253.04,201.98,52.85,111.24,150.73,91.32,54.9,,77.75,28.635,39.3,104.99,86.26,72.99,49.36,34.47,132.8
2021-12-08,114.19,32.92,85.0,57.15,28.42,62.28,113.12,84.58,109.16,29.88,15.67,65.78,56.15,56.24,33.43,44.18,135.55,44.64,86.82,39.69,55.48,91.54,85.4,69.99,50.97,31.22,86.83,57.312,111.32,62.9367,112.34,115.78,108.36,107.37,116.19,38.85,25.48,51.29,26.98,,29.68,34.95,26.51,31.68,25.37,42.21,51.67,41.14,59.86,106.55,189.07,80.38,97.1,89.58,57.3313,255.17,202.46,52.87,112.04,150.75,90.88,54.89,,77.61,28.63,39.09,105.25,86.655,72.76,49.57,34.435,133.8
2021-12-09,114.2,32.79,85.04,57.31,28.39,62.26,113.1,83.31,109.09,29.78,15.51,65.55,55.79,55.96,32.97,44.14,133.83,44.52,86.43,39.52,55.5,90.02,85.16,69.95,50.95,30.89,86.5,57.27,110.89,63.1133,110.91,114.31,107.83,107.36,116.23,38.65,25.42,51.55,26.98,,29.69,34.93,26.39,31.64,25.38,42.46,51.62,40.95,59.84,106.46,189.14,79.55,96.64,90.11,56.5875,254.27,201.29,52.84,110.42,150.42,90.84,54.9,,77.6,28.41,39.01,104.92,85.72,72.96,48.94,34.39,134.11
2021-12-10,114.23,32.86,85.07,57.31,28.43,62.27,113.05,83.31,109.11,29.82,15.65,65.64,55.89,55.98,33.05,44.92,136.05,44.74,86.63,39.6,55.63,89.64,85.58,70.06,50.98,31.06,86.54,57.378,111.36,63.91,111.18,116.04,108.07,107.36,116.39,38.69,25.42,51.47,26.98,,29.7,34.98,26.45,31.68,25.37,42.36,51.7,41.05,59.89,106.63,192.22,80.22,96.66,89.92,57.505,254.62,201.79,52.87,110.76,151.06,90.86,54.94,,77.61,28.62,39.05,105.35,87.44,74.19,49.19,34.575,134.58
2021-12-13,114.63,32.87,85.36,57.44,28.38,62.36,113.51,82.55,109.56,29.82,15.19,66.24,55.31,55.27,33.34,45.38,134.01,45.25,86.63,39.62,55.71,88.77,85.95,70.53,50.89,29.99,85.21,57.764,110.09,64.2633,111.25,114.26,108.09,107.48,116.55,38.72,25.41,52.14,27.065,,29.78,35.09,26.48,31.91,25.4,42.92,51.8,41.05,60.12,107.32,194.38,77.87,95.38,91.12,56.6613,256.89,199.69,52.88,111.8,152.73,91.22,54.96,,77.95,27.825,38.63,104.26,86.14,75.16,49.85,35.0,135.85
2021-12-14,114.41,32.85,85.22,57.41,28.3,62.37,113.02,81.85,109.28,29.78,15.1,65.87,54.77,55.48,32.93,45.34,131.76,44.98,86.48,39.56,55.64,87.95,85.31,70.04,50.72,29.8,85.6,57.506,109.05,64.26,109.89,112.34,107.92,107.43,116.53,38.51,25.27,52.05,27.03,,29.74,34.96,26.4,31.7,25.41,42.84,51.76,40.97,59.91,106.65,194.34,77.42,95.9,90.88,55.7338,255.65,197.65,52.88,110.37,151.88,90.93,54.99,,77.81,27.71,38.86,103.27,84.725,75.21,49.3,34.79,135.3
2021-12-15,114.32,32.94,85.11,57.33,28.34,62.34,113.17,82.63,108.93,29.87,15.06,67.28,55.3,55.75,33.4,45.87,135.31,45.68,86.81,39.69,55.58,88.54,86.67,70.16,50.87,29.68,86.07,58.762,110.2,64.88,111.4,115.32,108.29,107.35,116.5,38.72,25.38,51.61,27.005,,29.72,35.0,26.51,31.71,25.39,42.48,51.75,41.15,59.95,106.83,196.42,77.2,96.26,90.08,57.2088,261.34,199.51,52.83,111.92,154.33,91.04,54.96,,77.52,27.575,38.97,104.17,86.97,75.97,50.03,35.36,138.07
2021-12-16,114.36,32.88,85.22,57.24,28.46,62.23,113.2,81.49,108.67,29.76,15.12,67.42,55.15,56.19,33.4,46.09,131.36,45.88,86.45,39.62,55.01,86.93,87.12,69.75,50.77,29.8,86.79,59.002,110.54,65.6033,111.43,111.66,108.17,107.57,116.39,38.84,25.53,51.6,27.035,,29.73,35.0,26.48,31.62,25.44,42.49,51.79,40.91,59.85,106.42,195.98,76.55,96.48,90.15,55.45,260.57,198.25,52.91,111.88,153.91,90.99,55.0,,77.61,27.75,39.46,104.22,84.505,76.51,50.22,35.54,138.89
2021-12-17,114.5,32.83,85.37,57.4,28.34,62.33,113.48,81.31,108.48,29.73,14.69,67.18,54.23,54.82,33.18,45.21,130.66,44.98,86.37,39.6,55.05,87.64,85.81,70.12,50.53,29.22,85.0,58.768,108.99,64.7567,111.21,111.13,107.73,107.55,116.4,38.75,25.48,52.04,27.025,,29.74,34.92,26.35,31.75,25.38,42.84,51.72,40.86,59.98,106.99,193.37,75.14,94.59,91.07,55.2575,260.64,195.55,52.94,111.74,151.84,91.17,54.99,,77.51,27.185,38.59,102.44,83.94,75.2,50.05,35.005,137.92
2021-12-20,114.33,32.77,85.23,57.35,28.28,62.31,113.1,80.7,107.9,29.66,14.49,66.77,53.24,53.73,32.88,45.15,129.01,44.93,86.22,39.55,55.01,86.86,85.69,69.37,50.47,28.79,83.34,58.334,106.81,64.68,110.32,110.04,107.61,107.53,116.4,38.53,25.33,51.71,26.995,,29.71,34.83,26.33,31.5,25.38,42.58,51.75,40.81,59.77,106.17,193.33,74.1,92.72,90.49,54.6088,259.03,192.26,52.91,110.87,151.95,90.86,54.98,,77.21,26.505,37.66,100.42,82.785,74.71,49.3,34.765,136.56
2021-12-21,114.24,32.92,85.14,57.06,28.21,62.27,113.16,82.49,108.22,29.78,14.94,67.23,54.47,54.89,33.26,45.2,132.62,44.94,86.68,39.76,54.77,88.9,85.73,69.83,50.27,29.69,85.08,58.71,109.47,64.6867,111.43,112.81,108.14,107.38,116.32,38.83,25.48,51.51,26.97,,29.66,34.86,26.43,31.59,25.33,42.43,51.7,40.99,59.82,106.55,193.54,76.44,94.77,90.15,56.0813,260.82,196.6,52.84,112.12,151.77,90.97,54.98,,77.32,27.26,38.44,102.42,84.88,74.61,49.58,34.715,137.13
2021-12-22,114.34,33.04,85.23,57.1,28.27,62.3,113.31,82.79,108.34,29.91,15.03,67.93,54.71,55.29,33.61,45.48,134.2,45.15,86.91,39.79,54.77,89.25,86.11,70.0,50.44,29.83,85.69,59.314,110.33,65.03,112.51,114.08,108.46,107.4,116.5,39.03,25.61,51.73,26.995,,29.68,34.89,26.52,31.68,25.35,42.59,51.76,41.15,59.9,106.82,194.53,76.89,95.42,90.54,56.7513,263.62,197.54,52.86,113.27,152.39,91.1,55.02,,77.44,27.435,38.62,102.71,85.99,75.08,50.07,34.865,138.73
2021-12-23,114.2,33.07,84.83,55.36,28.24,62.29,113.21,83.27,108.5,29.98,15.04,68.27,55.35,55.7,33.56,45.58,134.94,45.12,87.16,39.93,54.66,89.65,86.16,69.81,50.35,29.86,86.29,59.592,111.22,65.2,112.41,114.75,108.78,107.39,116.44,39.0,25.62,51.33,26.955,,29.67,34.86,26.58,31.59,25.34,42.28,51.74,41.23,59.83,106.26,195.05,76.93,96.1,89.7,57.0613,264.82,199.84,52.8,113.15,152.38,90.8,54.97,,77.31,27.45,38.82,103.92,86.47,75.25,49.92,34.86,139.3
2021-12-27,114.26,33.12,84.87,55.35,28.26,62.28,113.44,83.29,108.9,30.0,15.4,68.73,55.96,56.23,34.12,46.02,137.67,45.35,87.25,39.95,54.64,89.84,86.58,70.05,50.25,30.49,87.21,60.064,112.33,65.7933,114.29,117.09,108.84,107.43,116.43,39.03,25.63,51.42,26.975,,29.7,34.92,26.61,31.71,25.36,42.35,51.74,41.24,59.94,106.71,197.03,78.74,97.07,89.86,58.2625,266.68,201.98,52.81,114.0,153.03,90.97,54.96,,77.48,28.05,39.22,105.02,88.325,76.05,50.94,35.03,140.77
2021-12-28,114.21,33.14,84.86,55.33,28.15,62.32,113.33,82.8,108.8,29.98,15.37,68.42,56.09,56.2,34.26,46.29,136.72,45.72,87.21,39.93,54.62,89.21,87.31,69.86,50.24,30.44,87.12,59.864,112.63,66.1667,114.68,116.15,108.8,107.51,116.46,39.09,25.67,51.26,26.975,,29.68,34.9,26.62,31.62,25.38,42.21,51.8,41.24,59.87,106.37,198.12,78.56,97.04,89.56,57.855,265.61,202.51,52.83,114.42,154.34,90.87,54.97,,77.56,28.03,39.24,105.55,87.865,76.48,51.16,35.345,140.4
2021-12-29,113.87,32.93,84.58,55.11,28.16,62.21,112.86,82.74,108.69,29.9,15.26,68.75,56.2,56.14,34.49,46.48,136.8,45.97,87.07,39.87,54.48,88.97,87.83,69.24,50.17,30.24,87.07,60.196,112.87,66.4833,115.43,116.1,108.59,107.32,116.32,39.17,25.7,50.72,26.895,,29.57,34.73,26.57,31.33,25.35,41.76,51.68,41.19,59.64,105.41,198.7,78.08,96.92,88.59,57.86,266.61,202.94,52.75,115.19,155.16,90.49,54.94,,77.52,27.85,39.19,105.74,87.94,76.83,51.47,35.535,141.2
2021-12-30,114.12,32.94,84.77,55.16,28.14,62.3,112.98,83.02,109.2,29.92,15.14,68.98,56.0,56.02,34.64,46.37,136.15,46.16,87.03,39.86,54.58,89.62,88.04,69.7,50.11,30.06,86.79,60.376,112.62,66.37,115.95,115.61,108.53,107.36,116.37,39.33,25.68,51.1,26.94,,29.64,34.85,26.58,31.55,25.33,42.08,51.76,41.16,59.83,106.14,198.6,77.38,96.67,89.34,57.5575,267.51,202.15,52.79,115.69,155.79,90.76,54.93,,77.84,27.68,39.12,105.36,87.36,76.59,51.7,35.665,141.49
2021-12-31,114.08,32.97,84.75,55.16,28.27,62.33,112.84,82.96,109.06,29.97,15.18,68.66,56.2,55.92,34.72,46.67,135.4,46.32,87.01,39.84,54.53,89.18,88.43,69.55,50.29,30.1,86.69,60.074,112.74,66.7267,116.14,114.82,108.57,107.43,116.28,39.43,25.76,51.22,26.95,,29.62,34.81,26.57,31.48,25.38,42.15,51.73,41.19,59.74,105.84,199.88,77.61,96.57,89.42,57.2713,266.42,202.96,52.84,116.01,156.4,90.69,54.91,,77.66,27.75,39.05,105.81,86.935,77.11,51.81,35.79,140.89
2022-01-03,113.3,32.87,84.18,54.99,27.93,62.27,112.03,82.66,107.98,29.9,15.67,68.16,55.88,56.55,34.45,46.7,136.53,45.9,86.97,39.83,54.31,89.29,87.48,68.46,49.76,31.0,87.57,59.52,112.7,66.7533,115.26,115.41,108.5,107.0,116.17,39.14,25.61,49.99,26.76,,29.46,34.51,26.54,30.98,25.29,41.14,51.66,41.16,59.26,104.22,199.93,80.1,97.67,87.35,57.75,264.71,201.71,52.61,115.1,155.01,89.95,54.88,,76.89,28.61,39.53,104.94,87.76,77.1,51.33,35.435,139.44
2022-01-04,113.29,32.8,84.17,55.0,27.93,62.19,112.14,81.93,107.92,29.85,16.21,67.15,56.85,57.86,34.45,46.93,134.87,45.77,86.75,39.75,54.3,88.1,87.4,68.52,49.8,31.96,89.6,58.596,114.07,67.3133,115.04,113.91,108.3,107.06,116.18,38.94,25.45,49.75,26.76,,29.42,34.53,26.54,30.98,25.3,40.99,51.63,41.05,59.32,104.23,200.92,82.9,99.9,86.97,57.02,260.46,205.34,52.66,114.96,154.73,89.9,54.88,,76.97,29.6,40.57,107.05,86.83,77.62,51.13,35.325,137.6
2022-01-05,112.94,32.46,83.88,54.89,27.81,62.13,111.5,80.3,106.89,29.53,16.14,66.29,56.08,57.1,33.46,46.86,130.34,45.65,86.08,39.43,54.24,86.6,87.02,68.03,49.74,31.79,88.38,57.988,112.77,67.44,111.63,109.66,107.47,106.74,115.97,38.58,25.2,49.52,26.665,,29.34,34.34,26.44,30.78,25.19,40.8,51.59,40.74,59.01,103.4,200.57,82.53,98.48,86.56,55.1275,257.28,202.6,52.48,111.67,154.33,89.51,54.81,,76.06,29.595,40.1,106.03,84.16,77.55,49.47,35.305,136.62
2022-01-06,112.82,32.47,83.79,54.77,27.76,62.02,111.35,80.33,106.79,29.53,16.53,65.56,56.23,57.96,33.48,46.77,129.79,45.22,86.09,39.46,54.19,86.23,86.25,68.01,49.47,32.46,89.79,57.354,112.81,67.2333,111.61,109.53,107.49,106.6,115.94,38.79,25.37,49.63,26.635,,29.31,34.32,26.32,30.75,25.18,40.86,51.57,40.75,58.94,103.44,200.08,84.48,100.1,86.71,54.9188,254.04,203.02,52.43,111.77,152.78,89.4,54.75,,76.0,30.255,40.69,106.52,83.735,77.34,49.53,34.94,135.04
2022-01-07,112.49,32.35,83.56,54.78,27.83,61.98,110.96,79.7,106.58,29.41,16.72,65.06,55.97,58.58,33.27,46.88,128.49,45.58,85.87,39.38,54.13,85.88,86.86,67.5,49.7,32.84,90.64,56.96,112.24,67.6933,110.86,108.42,107.2,106.29,115.78,38.63,25.35,49.27,26.555,,29.23,34.2,26.26,30.56,25.1,40.57,51.37,40.67,58.73,102.78,200.59,85.52,101.06,86.11,54.3575,252.48,202.28,52.28,111.03,153.91,89.07,54.62,,75.79,30.67,41.17,106.49,82.965,77.42,49.27,35.205,134.35
2022-01-10,112.39,32.35,83.49,54.73,27.86,61.8,110.86,79.98,106.22,29.43,16.67,65.69,55.41,58.36,33.05,46.49,128.69,45.25,85.94,39.39,54.03,85.91,86.27,67.54,49.66,32.73,90.37,57.464,110.98,67.51,110.3,108.83,107.21,106.14,115.56,38.61,25.26,49.38,26.52,,29.2,34.18,26.28,30.53,25.05,40.66,51.25,40.68,58.73,102.76,199.08,85.24,100.77,86.29,54.415,255.19,200.25,52.2,110.39,152.87,88.99,54.51,,75.68,30.575,41.03,105.29,82.98,76.81,48.98,34.975,135.73
2022-01-11,112.6,32.51,83.66,54.75,27.91,61.74,111.06,80.68,106.44,29.63,17.26,66.22,55.79,58.9,33.09,46.48,130.39,44.88,86.34,39.57,54.05,86.97,85.57,67.79,49.83,33.83,91.28,57.946,112.05,67.4767,110.58,110.26,107.75,106.37,115.5,38.81,25.41,49.68,26.585,,29.23,34.26,26.35,30.66,25.08,40.89,51.18,40.87,58.83,103.24,199.12,88.22,101.74,86.74,55.1338,257.29,201.74,52.34,110.56,151.54,89.21,54.5,,75.73,31.615,41.39,105.92,83.975,76.72,48.9,34.66,136.81
2022-01-12,112.6,32.55,83.63,54.82,28.14,61.73,111.05,80.72,106.22,29.62,17.32,65.94,55.89,58.97,33.13,46.45,130.68,45.05,86.48,39.64,54.09,86.98,85.89,67.73,50.26,33.93,91.32,57.786,112.16,67.47,110.69,110.79,107.92,106.29,115.47,38.88,25.44,49.52,26.57,,29.24,34.24,26.41,30.64,25.07,40.76,51.19,40.91,58.79,103.07,198.91,88.55,101.75,86.47,55.3138,255.83,202.07,52.29,110.69,151.96,89.22,54.47,,75.67,31.675,41.42,106.26,84.37,76.75,49.03,34.77,136.42
2022-01-13,112.8,32.46,83.77,54.91,28.22,61.74,111.28,79.51,105.86,29.58,17.19,64.78,55.91,58.68,33.11,46.59,127.12,45.18,86.17,39.5,54.24,85.66,86.12,67.95,50.38,33.69,90.89,56.752,111.8,67.7433,110.34,107.58,107.61,106.24,115.42,38.85,25.45,49.87,26.6,,29.3,34.34,26.33,30.78,25.06,41.08,51.18,40.82,58.94,103.5,199.46,87.83,101.35,87.18,53.75,251.4,202.18,52.29,110.47,152.6,89.36,54.49,,75.51,31.515,41.26,106.49,82.185,76.89,48.86,34.94,134.3
2022-01-14,112.17,32.41,83.31,54.77,28.08,61.61,110.54,79.22,104.93,29.51,17.61,64.72,55.59,58.22,32.79,46.67,128.05,44.98,86.09,39.49,54.1,85.38,85.68,67.15,50.01,34.45,90.16,56.664,111.08,68.2267,109.29,108.66,107.51,105.88,115.22,38.62,25.35,49.21,26.46,,29.15,34.09,26.34,30.39,24.99,40.5,51.15,40.8,58.54,102.23,199.76,90.05,100.46,85.93,54.1838,251.22,201.03,52.08,109.47,151.85,88.81,54.4,,74.92,32.255,40.83,105.85,82.88,77.03,48.29,34.7,134.07
2022-01-18,111.49,32.16,82.79,54.5,27.78,61.41,109.66,78.01,103.96,29.29,17.62,63.56,54.8,56.89,32.46,45.97,124.92,44.4,85.67,39.29,53.91,84.12,84.57,66.25,49.38,34.49,88.23,55.708,109.56,67.2867,108.31,105.67,106.96,105.28,114.82,38.32,25.15,48.53,26.3,,28.96,33.81,26.2,29.96,24.82,39.94,51.05,40.55,58.06,100.78,196.99,90.15,98.22,84.78,52.8013,246.47,198.42,51.76,108.32,150.05,88.0,54.26,,74.25,32.385,39.92,104.63,80.89,75.92,47.96,34.285,132.19
2022-01-19,111.73,32.13,82.99,54.5,27.91,61.41,110.07,77.4,104.66,29.32,17.48,63.28,54.12,55.9,32.03,46.16,123.16,44.59,85.59,39.26,53.93,83.64,84.86,66.39,49.63,34.2,86.69,55.512,108.39,67.58,106.95,104.37,106.86,105.63,114.93,38.3,25.18,48.87,26.365,,29.01,33.83,26.19,30.05,24.92,40.23,50.99,40.52,58.14,101.06,197.55,89.39,96.46,85.35,52.065,245.42,195.69,52.01,106.86,150.55,88.19,54.26,,74.61,32.15,39.25,103.46,79.76,76.4,47.34,34.44,131.65
