date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,FALN,HYG,HYLB,IAGG,ICVT,IGLB,IGOV,JNK,MBB,MUB,PFF,PFFD,RSP,SCHH,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,SPY,TFI,TLT,USHY,USIG,USRT,VCLT,VGLT,VMBS,VTC,VTEB,VTEC,VWOB
2021-12-02,114.61,32.51,85.35,57.28,28.35,62.28,113.33,82.74,108.5,29.54,86.0,39.31,55.49,89.48,70.52,50.8,107.29,107.51,116.29,38.51,25.44,155.35,24.53,52.53,27.075,,29.79,35.06,26.28,31.94,25.44,43.26,457.4,51.72,152.53,40.75,60.04,63.47,107.45,91.78,52.88,91.14,54.92,,77.22
2021-12-03,115.07,32.56,85.68,57.37,28.33,62.31,114.07,81.64,108.64,29.57,86.0,39.31,55.64,88.11,71.26,50.92,107.28,107.63,116.43,38.29,25.24,154.5,24.445,53.11,27.19,,29.89,35.29,26.27,32.33,25.47,43.72,453.42,51.77,154.35,40.74,60.4,63.13,108.76,92.77,52.98,91.74,54.98,,77.27
2021-12-06,114.67,32.66,85.45,57.34,28.35,62.24,113.6,81.93,108.74,29.61,86.38,39.48,55.59,88.53,70.73,50.8,107.68,107.58,116.28,38.52,25.36,156.79,24.855,52.45,27.09,,29.81,35.13,26.35,32.04,25.43,43.17,458.79,51.73,152.23,40.85,60.15,64.35,107.83,91.6,52.91,91.38,54.92,,77.47
2021-12-07,114.49,32.85,85.26,57.21,28.39,62.24,113.62,83.63,109.32,29.79,86.84,39.68,55.55,90.39,70.75,50.83,108.34,107.4,116.25,38.8,25.51,159.44,25.225,52.07,27.05,,29.77,35.14,26.51,32.05,25.38,42.85,468.28,51.71,151.0,41.13,60.14,65.07,107.81,90.94,52.85,91.32,54.9,,77.75
2021-12-08,114.19,32.92,85.0,57.15,28.42,62.28,113.12,84.58,109.16,29.88,86.82,39.69,55.48,91.54,69.99,50.97,108.36,107.37,116.19,38.85,25.48,159.85,25.225,51.29,26.98,,29.68,34.95,26.51,31.68,25.37,42.21,469.52,51.67,148.39,41.14,59.86,65.67,106.55,89.58,52.87,90.88,54.89,,77.61
2021-12-09,114.2,32.79,85.04,57.31,28.39,62.26,113.1,83.31,109.09,29.78,86.43,39.52,55.5,90.02,69.95,50.95,107.83,107.36,116.23,38.65,25.42,158.71,24.88,51.55,26.98,,29.69,34.93,26.39,31.64,25.38,42.46,466.35,51.62,149.22,40.95,59.84,64.73,106.46,90.11,52.84,90.84,54.9,,77.6
2021-12-10,114.23,32.86,85.07,57.31,28.43,62.27,113.05,83.31,109.11,29.82,86.63,39.6,55.63,89.64,70.06,50.98,108.07,107.36,116.39,38.69,25.42,159.74,24.925,51.47,26.98,,29.7,34.98,26.45,31.68,25.37,42.36,470.74,51.7,148.86,41.05,59.89,64.7,106.63,89.92,52.87,90.86,54.94,,77.61
2021-12-13,114.63,32.87,85.36,57.44,28.38,62.36,113.51,82.55,109.56,29.82,86.63,39.62,55.71,88.77,70.53,50.89,108.09,107.48,116.55,38.72,25.41,158.58,25.205,52.14,27.065,,29.78,35.09,26.48,31.91,25.4,42.92,466.57,51.8,151.06,41.05,60.12,64.76,107.32,91.12,52.88,91.22,54.96,,77.95
2021-12-14,114.41,32.85,85.22,57.41,28.3,62.37,113.02,81.85,109.28,29.78,86.48,39.56,55.64,87.95,70.04,50.72,107.92,107.43,116.53,38.51,25.27,157.63,24.915,52.05,27.03,,29.74,34.96,26.4,31.7,25.41,42.84,463.36,51.76,150.7,40.97,59.91,63.91,106.65,90.88,52.88,90.93,54.99,,77.81
2021-12-15,114.32,32.94,85.11,57.33,28.34,62.34,113.17,82.63,108.93,29.87,86.81,39.69,55.58,88.54,70.16,50.87,108.29,107.35,116.5,38.72,25.38,159.35,25.225,51.61,27.005,,29.72,35.0,26.51,31.71,25.39,42.48,470.6,51.75,149.25,41.15,59.95,64.88,106.83,90.08,52.83,91.04,54.96,,77.52
2021-12-16,114.36,32.88,85.22,57.24,28.46,62.23,113.2,81.49,108.67,29.76,86.45,39.62,55.01,86.93,69.75,50.77,108.17,107.57,116.39,38.84,25.53,159.07,25.205,51.6,27.035,,29.73,35.0,26.48,31.62,25.44,42.49,466.45,51.79,149.14,40.91,59.85,64.72,106.42,90.15,52.91,90.99,55.0,,77.61
2021-12-17,114.5,32.83,85.37,57.4,28.34,62.33,113.48,81.31,108.48,29.73,86.37,39.6,55.05,87.64,70.12,50.53,107.73,107.55,116.4,38.75,25.48,156.96,25.21,52.04,27.025,,29.74,34.92,26.35,31.75,25.38,42.84,459.87,51.72,150.83,40.86,59.98,64.59,106.99,91.07,52.94,91.17,54.99,,77.51
2021-12-20,114.33,32.77,85.23,57.35,28.28,62.31,113.1,80.7,107.9,29.66,86.22,39.55,55.01,86.86,69.37,50.47,107.61,107.53,116.4,38.53,25.33,154.9,25.005,51.71,26.995,,29.71,34.83,26.33,31.5,25.38,42.58,454.98,51.75,149.7,40.81,59.77,64.1,106.17,90.49,52.91,90.86,54.98,,77.21
2021-12-21,114.24,32.92,85.14,57.06,28.21,62.27,113.16,82.49,108.22,29.78,86.68,39.76,54.77,88.9,69.83,50.27,108.14,107.38,116.32,38.83,25.48,158.04,25.275,51.51,26.97,,29.66,34.86,26.43,31.59,25.33,42.43,463.06,51.7,149.13,40.99,59.82,65.01,106.55,90.15,52.84,90.97,54.98,,77.32
2021-12-22,114.34,33.04,85.23,57.1,28.27,62.3,113.31,82.79,108.34,29.91,86.91,39.79,54.77,89.25,70.0,50.44,108.46,107.4,116.5,39.03,25.61,159.15,25.52,51.73,26.995,,29.68,34.89,26.52,31.68,25.35,42.59,467.69,51.76,149.82,41.15,59.9,65.58,106.82,90.54,52.86,91.1,55.02,,77.44
2021-12-23,114.2,33.07,84.83,55.36,28.24,62.29,113.21,83.27,108.5,29.98,87.16,39.93,54.66,89.65,69.81,50.35,108.78,107.39,116.44,39.0,25.62,160.23,25.465,51.33,26.955,,29.67,34.86,26.58,31.59,25.34,42.28,470.6,51.74,148.52,41.23,59.83,65.44,106.26,89.7,52.8,90.8,54.97,,77.31
2021-12-27,114.26,33.12,84.87,55.35,28.26,62.28,113.44,83.29,108.9,30.0,87.25,39.95,54.64,89.84,70.05,50.25,108.84,107.43,116.43,39.03,25.63,162.28,25.915,51.42,26.975,,29.7,34.92,26.61,31.71,25.36,42.35,477.26,51.74,148.88,41.24,59.94,66.47,106.71,89.86,52.81,90.97,54.96,,77.48
2021-12-28,114.21,33.14,84.86,55.33,28.15,62.32,113.33,82.8,108.8,29.98,87.21,39.93,54.62,89.21,69.86,50.24,108.8,107.51,116.46,39.09,25.67,162.53,26.02,51.26,26.975,,29.68,34.9,26.62,31.62,25.38,42.21,476.87,51.8,148.29,41.24,59.87,66.75,106.37,89.56,52.83,90.87,54.97,,77.56
2021-12-29,113.87,32.93,84.58,55.11,28.16,62.21,112.86,82.74,108.69,29.9,87.07,39.87,54.48,88.97,69.24,50.17,108.59,107.32,116.32,39.17,25.7,163.01,26.2,50.72,26.895,,29.57,34.73,26.57,31.33,25.35,41.76,477.48,51.68,146.67,41.19,59.64,67.24,105.41,88.59,52.75,90.49,54.94,,77.52
2021-12-30,114.12,32.94,84.77,55.16,28.14,62.3,112.98,83.02,109.2,29.92,87.03,39.86,54.58,89.62,69.7,50.11,108.53,107.36,116.37,39.33,25.68,162.75,26.29,51.1,26.94,,29.64,34.85,26.58,31.55,25.33,42.08,476.16,51.76,147.9,41.16,59.83,67.47,106.14,89.34,52.79,90.76,54.93,,77.84
2021-12-31,114.08,32.97,84.75,55.16,28.27,62.33,112.84,82.96,109.06,29.97,87.01,39.84,54.53,89.18,69.55,50.29,108.57,107.43,116.28,39.43,25.76,162.75,26.345,51.22,26.95,,29.62,34.81,26.57,31.48,25.38,42.15,474.96,51.73,148.19,41.19,59.74,67.59,105.84,89.42,52.84,90.69,54.91,,77.66
2022-01-03,113.3,32.87,84.18,54.99,27.93,62.27,112.03,82.66,107.98,29.9,86.97,39.83,54.31,89.29,68.46,49.76,108.5,107.0,116.17,39.14,25.61,162.89,26.16,49.99,26.76,,29.46,34.51,26.54,30.98,25.29,41.14,477.71,51.66,144.3,41.16,59.26,67.24,104.22,87.35,52.61,89.95,54.88,,76.89
2022-01-04,113.29,32.8,84.17,55.0,27.93,62.19,112.14,81.93,107.92,29.85,86.75,39.75,54.3,88.1,68.52,49.8,108.3,107.06,116.18,38.94,25.45,164.2,26.14,49.75,26.76,,29.42,34.53,26.54,30.98,25.3,40.99,477.55,51.63,143.7,41.05,59.32,67.43,104.23,86.97,52.66,89.9,54.88,,76.97
2022-01-05,112.94,32.46,83.88,54.89,27.81,62.13,111.5,80.3,106.89,29.53,86.08,39.43,54.24,86.6,68.03,49.74,107.47,106.74,115.97,38.58,25.2,161.67,25.39,49.52,26.665,,29.34,34.34,26.44,30.78,25.19,40.8,468.38,51.59,142.92,40.74,59.01,65.98,103.4,86.56,52.48,89.51,54.81,,76.06
2022-01-06,112.82,32.47,83.79,54.77,27.76,62.02,111.35,80.33,106.79,29.53,86.09,39.46,54.19,86.23,68.01,49.47,107.49,106.6,115.94,38.79,25.37,162.03,25.43,49.63,26.635,,29.31,34.32,26.32,30.75,25.18,40.86,467.94,51.57,143.29,40.75,58.94,66.02,103.44,86.71,52.43,89.4,54.75,,76.0
2022-01-07,112.49,32.35,83.56,54.78,27.83,61.98,110.96,79.7,106.58,29.41,85.87,39.38,54.13,85.88,67.5,49.7,107.2,106.29,115.78,38.63,25.35,161.77,25.27,49.27,26.555,,29.23,34.2,26.26,30.56,25.1,40.57,466.09,51.37,142.26,40.67,58.73,65.39,102.78,86.11,52.28,89.07,54.62,,75.79
2022-01-10,112.39,32.35,83.49,54.73,27.86,61.8,110.86,79.98,106.22,29.43,85.94,39.39,54.03,85.91,67.54,49.66,107.21,106.14,115.56,38.61,25.26,160.96,25.125,49.38,26.52,,29.2,34.18,26.28,30.53,25.05,40.66,465.51,51.25,142.61,40.68,58.73,65.18,102.76,86.29,52.2,88.99,54.51,,75.68
2022-01-11,112.6,32.51,83.66,54.75,27.91,61.74,111.06,80.68,106.44,29.63,86.34,39.57,54.05,86.97,67.79,49.83,107.75,106.37,115.5,38.81,25.41,162.48,25.135,49.68,26.585,,29.23,34.26,26.35,30.66,25.08,40.89,469.75,51.18,143.56,40.87,58.83,65.2,103.24,86.74,52.34,89.21,54.5,,75.73
2022-01-12,112.6,32.55,83.63,54.82,28.14,61.73,111.05,80.72,106.22,29.62,86.48,39.64,54.09,86.98,67.73,50.26,107.92,106.29,115.47,38.88,25.44,162.61,25.16,49.52,26.57,,29.24,34.24,26.41,30.64,25.07,40.76,471.02,51.19,143.01,40.91,58.79,65.39,103.07,86.47,52.29,89.22,54.47,,75.67
2022-01-13,112.8,32.46,83.77,54.91,28.22,61.74,111.28,79.51,105.86,29.58,86.17,39.5,54.24,85.66,67.95,50.38,107.61,106.24,115.42,38.85,25.45,161.86,25.125,49.87,26.6,,29.3,34.34,26.33,30.78,25.06,41.08,464.53,51.18,144.28,40.82,58.94,65.44,103.5,87.18,52.29,89.36,54.49,,75.51
2022-01-14,112.17,32.41,83.31,54.77,28.08,61.61,110.54,79.22,104.93,29.51,86.09,39.49,54.1,85.38,67.15,50.01,107.51,105.88,115.22,38.62,25.35,161.58,24.905,49.21,26.46,,29.15,34.09,26.34,30.39,24.99,40.5,464.72,51.15,142.1,40.8,58.54,64.96,102.23,85.93,52.08,88.81,54.4,,74.92
2022-01-18,111.49,32.16,82.79,54.5,27.78,61.41,109.66,78.01,103.96,29.29,85.67,39.29,53.91,84.12,66.25,49.38,106.96,105.28,114.82,38.32,25.15,159.01,24.67,48.53,26.3,,28.96,33.81,26.2,29.96,24.82,39.94,456.49,51.05,140.1,40.55,58.06,64.37,100.78,84.78,51.76,88.0,54.26,,74.25
2022-01-19,111.73,32.13,82.99,54.5,27.91,61.41,110.07,77.4,104.66,29.32,85.59,39.26,53.93,83.64,66.39,49.63,106.86,105.63,114.93,38.3,25.18,157.36,24.36,48.87,26.365,,29.01,33.83,26.19,30.05,24.92,40.23,451.75,50.99,141.07,40.52,58.14,63.35,101.06,85.35,52.01,88.19,54.26,,74.61
2022-01-20,111.79,32.04,83.08,54.65,27.85,61.38,109.73,77.41,105.03,29.21,85.43,39.12,54.02,83.37,66.41,49.52,106.62,105.73,114.87,38.16,25.1,155.36,24.025,49.12,26.395,,29.02,33.84,26.13,30.02,24.94,40.46,446.75,51.04,141.94,40.44,58.14,62.55,101.03,85.83,52.08,88.12,54.22,,74.99
2022-01-21,112.23,32.0,83.39,54.76,27.97,61.25,110.33,75.94,105.59,29.2,85.44,39.12,54.12,82.14,67.08,49.75,106.59,105.84,114.69,38.06,25.03,153.09,23.95,49.65,26.485,,29.16,34.05,26.14,30.34,24.97,40.9,437.98,50.95,143.63,40.4,58.46,62.44,102.1,86.79,52.19,88.59,54.1,,75.24
2022-01-24,112.1,31.98,83.26,54.77,27.9,61.01,110.06,76.0,104.88,29.2,85.35,39.06,54.16,82.1,66.58,49.63,106.48,105.94,114.49,38.02,25.0,154.24,24.01,49.33,26.465,,29.12,33.91,26.04,30.13,24.99,40.61,439.84,50.88,142.45,40.39,58.3,62.31,101.33,86.13,52.14,88.43,54.05,,74.75
2022-01-25,111.99,31.85,83.15,54.63,27.83,60.97,109.78,74.97,105.04,29.05,85.1,38.99,54.06,81.12,66.31,49.55,106.19,105.94,114.18,37.71,24.87,152.78,23.96,49.2,26.43,,29.07,33.83,25.99,29.99,25.01,40.51,434.47,50.72,142.22,40.28,58.17,62.16,100.95,85.98,52.13,88.17,53.95,,74.89
2022-01-26,111.36,31.68,82.69,54.44,27.51,60.76,109.2,74.62,104.49,28.84,84.81,38.89,53.89,80.93,65.77,49.12,105.83,105.38,113.9,37.39,24.62,151.55,23.59,48.69,26.295,,28.93,33.66,25.99,29.73,24.87,40.08,433.38,50.58,140.5,40.13,57.81,61.38,99.94,85.05,51.81,87.64,53.74,,74.44
2022-01-27,111.73,31.55,82.96,54.56,27.55,60.58,109.45,74.0,105.08,28.7,84.44,38.72,54.06,80.22,66.07,48.83,105.34,105.63,113.83,36.93,24.21,150.7,23.19,49.45,26.375,,29.0,33.7,25.81,29.89,24.93,40.73,431.24,50.48,143.08,39.96,57.96,60.45,100.56,86.45,51.91,87.78,53.73,,74.88
2022-01-28,111.81,31.63,83.06,54.6,27.42,60.4,109.5,74.79,105.41,28.75,84.68,38.79,53.97,80.93,66.21,48.78,105.58,105.88,113.62,37.05,24.32,153.28,23.925,49.52,26.4,,29.05,33.76,25.87,29.91,24.98,40.75,441.95,50.25,143.13,40.07,57.99,62.22,100.64,86.46,52.06,87.88,53.57,,75.06
2022-01-31,111.8,31.61,83.0,54.4,27.53,60.45,109.42,76.82,105.38,28.76,84.7,38.78,53.8,82.73,66.17,48.98,105.57,105.93,113.48,37.65,24.67,155.64,24.25,49.27,26.36,,29.02,33.75,25.91,29.9,24.99,40.59,449.91,50.21,142.39,40.01,58.0,62.87,100.53,86.11,52.06,87.88,53.5,,75.08
2022-02-01,111.6,31.62,82.83,54.31,27.6,60.56,109.43,77.29,105.28,28.76,84.73,38.81,53.83,83.84,66.03,49.17,105.75,105.7,113.58,37.56,24.65,156.85,24.085,49.07,26.34,,28.97,33.71,25.87,29.87,24.87,40.38,452.95,50.21,141.72,40.05,57.94,62.52,100.58,85.75,51.98,87.78,53.55,,75.02
2022-02-02,111.72,31.65,82.95,54.35,27.7,60.68,109.39,76.85,105.76,28.75,84.86,38.85,53.83,83.07,66.0,49.28,105.85,105.79,113.84,37.33,24.51,157.87,24.435,49.25,26.37,,29.0,33.71,25.92,29.86,24.93,40.56,457.35,50.36,142.2,40.08,57.94,63.44,100.52,86.04,52.02,87.82,53.68,,75.34
2022-02-03,111.27,31.34,82.6,54.0,27.63,60.78,108.84,75.6,104.85,28.47,84.1,38.54,53.46,81.56,65.29,49.24,105.03,105.59,113.9,37.06,24.2,155.87,24.16,48.9,26.265,,28.91,33.51,25.77,29.54,24.86,40.26,446.6,50.41,141.09,39.77,57.6,62.73,99.39,85.41,51.88,87.33,53.73,,74.89
2022-02-04,110.57,31.09,82.09,53.8,27.53,60.59,107.91,76.61,104.35,28.26,83.77,38.36,53.3,82.71,64.43,49.03,104.57,105.01,113.52,36.76,23.97,155.73,23.915,48.18,26.08,,28.72,33.23,25.61,29.12,24.74,39.67,448.7,50.4,139.01,39.59,57.14,62.01,97.9,84.19,51.63,86.58,53.68,,74.43
2022-02-07,110.67,31.07,82.16,53.66,27.47,60.69,108.09,76.52,104.23,28.33,83.71,38.35,53.23,83.1,64.61,48.94,104.48,105.12,113.7,36.71,23.93,155.83,23.875,48.24,26.12,,28.74,33.28,25.57,29.19,24.76,39.7,447.26,50.37,139.1,39.58,57.22,61.84,98.28,84.27,51.66,86.67,53.66,,74.32
2022-02-08,110.33,31.05,81.89,53.5,27.34,60.49,107.72,76.99,103.96,28.27,83.62,38.3,53.1,83.73,64.23,48.65,104.37,104.86,113.35,36.59,23.77,157.26,23.735,47.92,26.03,,28.65,33.14,25.57,29.02,24.68,39.43,450.94,50.24,138.17,39.54,57.04,61.5,97.59,83.71,51.51,86.44,53.59,,74.06
2022-02-09,110.4,31.2,81.95,53.64,27.5,60.51,107.94,78.51,104.33,28.4,84.06,38.52,53.21,85.35,64.37,48.81,104.88,104.7,113.38,36.78,23.95,159.92,24.285,48.0,26.055,,28.68,33.26,25.7,29.15,24.66,39.54,457.54,50.29,138.43,39.75,57.16,62.97,98.12,83.84,51.44,86.58,53.51,,74.39
2022-02-10,109.38,30.8,81.2,53.26,27.24,60.08,106.79,78.11,102.96,28.11,82.95,38.02,52.86,85.17,63.45,48.42,103.57,103.8,112.79,36.28,23.58,157.4,23.67,47.26,25.81,,28.37,32.87,25.43,28.67,24.48,38.94,449.32,49.96,136.23,39.21,56.53,61.55,96.48,82.61,51.07,85.63,53.27,,73.45
2022-02-11,110.1,30.73,81.73,53.5,27.31,60.08,107.44,76.93,102.36,28.05,82.66,37.9,53.14,83.62,63.9,48.54,103.13,104.28,112.62,35.91,23.25,155.32,23.48,47.96,25.985,,28.57,33.07,25.34,28.89,24.6,39.5,440.46,49.8,138.25,39.1,56.89,61.16,97.29,83.88,51.34,86.11,53.2,,73.03
2022-02-14,109.46,30.64,81.27,53.23,27.16,59.94,106.73,76.47,102.75,28.01,82.52,37.84,52.87,83.43,63.21,48.03,103.01,103.85,112.3,35.66,23.11,154.08,23.25,47.42,25.84,,28.42,32.8,25.27,28.55,24.49,39.02,439.02,49.72,136.53,39.05,56.48,60.58,96.02,82.81,51.11,85.53,53.07,,73.33
2022-02-15,109.28,30.61,81.1,53.22,27.21,59.85,106.26,77.66,103.14,27.99,82.66,37.9,52.82,84.85,62.7,48.24,103.11,103.83,112.29,35.91,23.27,156.43,23.41,46.89,25.785,,28.36,32.67,25.29,28.29,24.5,38.62,446.1,49.56,134.98,39.11,56.26,61.05,95.19,81.96,51.13,85.11,52.97,,73.48
2022-02-16,109.41,30.83,81.21,53.33,27.32,59.85,106.45,77.44,103.44,28.1,83.12,38.11,52.95,84.59,62.73,48.45,103.68,103.86,112.3,36.17,23.47,156.95,23.515,47.11,25.815,,28.41,32.74,25.4,28.31,24.51,38.81,446.6,49.62,135.78,39.31,56.32,61.48,95.37,82.4,51.12,85.19,53.0,,73.72
2022-02-17,109.64,30.72,81.39,53.42,27.37,60.08,106.51,76.09,102.96,28.04,82.77,37.97,53.03,83.06,62.76,48.44,103.24,104.05,112.68,35.95,23.37,154.13,23.3,47.48,25.88,,28.46,32.74,25.36,28.33,24.56,39.1,437.06,49.67,136.79,39.09,56.38,61.05,95.41,82.99,51.25,85.26,53.06,,73.43
2022-02-18,109.87,30.73,81.53,53.59,27.4,60.09,106.67,75.4,103.0,28.04,82.89,38.0,53.15,82.04,63.04,48.38,103.38,104.08,112.67,36.03,23.45,153.55,23.165,47.96,25.92,,28.52,32.82,25.33,28.46,24.56,39.47,434.23,49.62,138.23,39.17,56.47,60.62,95.73,83.8,51.26,85.43,53.09,,73.53
2022-02-22,109.75,30.65,81.48,53.36,27.33,60.1,106.56,74.52,101.7,27.97,82.7,37.92,52.92,80.8,63.0,48.33,103.17,103.94,112.72,35.84,23.34,152.02,23.065,48.04,25.89,,28.47,32.78,25.25,28.46,24.52,39.56,429.57,49.69,138.59,39.06,56.4,60.4,95.59,83.99,51.19,85.35,53.14,,72.62
2022-02-23,109.26,30.49,81.07,53.34,27.23,60.08,105.88,73.65,99.99,27.84,82.55,37.86,52.84,79.81,62.1,48.13,103.0,103.6,112.67,35.65,23.23,149.67,22.745,47.42,25.78,,28.36,32.52,25.24,28.05,24.45,39.05,421.95,49.7,136.68,39.01,56.01,59.52,94.39,82.87,51.03,84.73,53.09,,71.57
2022-02-24,109.46,30.66,81.25,53.38,27.0,60.14,106.01,74.83,98.98,27.99,83.14,38.11,52.9,81.34,62.45,47.96,103.65,103.81,112.62,35.85,23.37,151.1,23.135,47.44,25.82,,28.42,32.65,25.27,28.23,24.5,39.07,428.3,49.76,136.77,39.25,56.2,60.42,95.06,82.98,51.09,84.99,53.15,,71.02
2022-02-25,109.57,30.79,81.32,53.31,27.19,60.12,106.39,76.16,100.17,28.08,83.61,38.29,52.93,82.43,62.84,48.1,104.23,103.97,112.49,36.27,23.59,155.16,23.69,47.45,25.855,,28.45,32.71,25.49,28.39,24.53,39.07,437.75,49.71,136.87,39.49,56.31,61.94,95.59,82.99,51.2,85.19,53.18,,71.75
2022-02-28,110.36,30.9,81.92,53.67,27.2,60.17,107.34,75.9,99.2,28.14,83.67,38.32,53.07,83.06,63.81,48.29,104.3,104.54,112.72,36.4,23.68,154.25,23.29,48.46,26.04,,28.66,33.01,25.58,28.84,24.69,39.94,436.63,49.77,139.87,39.56,56.83,60.96,97.1,84.54,51.44,85.99,53.24,,71.15
2022-03-01,110.82,30.78,82.22,54.23,27.19,60.29,107.51,75.6,97.32,27.99,83.13,38.02,53.57,82.44,63.71,48.64,103.48,104.95,113.0,36.04,23.56,151.6,23.215,48.95,26.145,,28.75,33.04,25.4,28.81,24.76,40.31,429.98,49.91,141.3,39.24,56.83,60.56,96.91,85.51,51.64,86.1,53.25,,69.7
2022-03-02,109.49,30.79,81.21,53.79,26.92,60.11,106.12,76.14,97.11,28.01,83.33,38.14,53.01,83.07,62.39,48.16,103.81,103.88,112.72,36.19,23.64,154.83,23.66,47.46,25.835,,28.44,32.6,25.42,28.17,24.5,39.0,437.89,49.73,136.47,39.31,56.08,61.74,94.86,82.92,51.08,85.02,53.13,,69.7
2022-03-03,109.86,30.7,81.57,53.63,26.95,60.06,106.43,75.35,96.69,27.96,83.08,38.05,53.09,82.1,62.63,48.02,103.55,104.28,112.59,36.15,23.49,154.51,23.885,47.85,25.925,,28.53,32.72,25.38,28.35,24.59,39.38,435.71,49.64,137.86,39.25,56.29,62.3,95.34,83.59,51.33,85.23,53.06,,69.56
2022-03-04,110.3,30.48,81.86,54.06,26.9,60.02,106.57,74.3,94.61,27.77,82.54,37.8,53.37,80.69,62.72,48.02,102.83,104.66,112.56,35.84,23.31,153.58,24.08,48.63,26.03,,28.63,32.75,25.29,28.38,24.67,40.07,432.17,49.62,140.24,38.99,56.29,62.73,95.5,84.99,51.5,85.35,53.01,,68.14
2022-03-07,109.66,30.2,81.46,53.88,26.68,59.92,105.55,72.84,93.87,27.52,81.82,37.46,53.27,78.81,61.75,47.56,101.86,104.26,112.31,35.49,23.04,149.33,23.615,48.33,25.89,,28.49,32.44,25.0,27.91,24.6,39.74,419.43,49.54,139.17,38.63,55.78,61.48,94.08,84.38,51.32,84.49,52.91,,67.86
2022-03-08,109.27,30.06,81.08,53.35,26.52,59.63,104.93,72.71,94.69,27.44,81.53,37.33,53.02,78.79,61.41,47.27,101.56,103.97,111.8,35.36,23.03,148.26,23.51,47.83,25.785,,28.38,32.22,24.96,27.75,24.51,39.38,416.25,49.33,137.77,38.56,55.47,61.26,93.47,83.53,51.11,84.06,52.76,,68.31
2022-03-09,109.04,30.26,80.86,53.16,26.61,59.56,104.96,74.08,95.61,27.57,82.21,37.66,52.83,80.72,61.41,47.55,102.33,103.79,111.88,35.75,23.11,151.4,23.85,47.4,25.725,,28.3,32.27,25.17,27.77,24.47,39.01,427.41,49.25,136.42,38.83,55.52,62.21,93.46,82.73,51.06,84.02,52.69,,69.01
2022-03-10,108.43,30.09,80.43,52.93,26.44,59.42,104.09,73.96,95.75,27.4,81.52,37.32,52.62,80.19,60.6,47.11,101.55,103.57,111.75,35.58,23.06,151.11,23.91,46.8,25.59,,28.14,31.95,24.95,27.3,24.4,38.52,425.48,49.11,134.46,38.47,55.06,62.4,91.94,81.7,50.87,83.28,52.59,,68.98
2022-03-11,108.41,29.94,80.37,53.02,26.29,59.35,103.94,72.79,95.01,27.29,80.93,37.08,52.66,78.78,60.47,46.9,100.75,103.41,111.46,35.37,22.92,149.52,23.73,46.91,25.57,,28.14,31.94,24.74,27.32,24.34,38.62,420.07,48.97,134.91,38.2,55.02,61.74,91.92,81.94,50.84,83.2,52.4,,68.4
2022-03-14,107.36,29.63,79.63,52.62,26.03,58.75,102.77,71.53,94.81,27.07,79.97,36.63,52.38,77.44,59.3,46.41,99.6,102.55,110.59,34.86,22.56,148.97,23.54,45.91,25.335,,27.89,31.54,24.49,26.79,24.16,37.77,417.0,48.6,131.76,37.82,54.36,61.22,90.35,80.2,50.41,82.2,52.2,,68.11
2022-03-15,107.6,29.89,79.76,52.66,26.04,58.75,103.22,72.49,95.38,27.28,80.57,36.88,52.43,77.93,59.92,46.62,100.23,102.62,110.36,35.21,22.72,151.37,23.72,45.81,25.375,,27.93,31.75,24.68,27.12,24.16,37.72,426.17,48.4,131.53,38.08,54.64,61.68,91.34,80.0,50.44,82.66,52.07,,68.56
2022-03-16,107.68,30.24,79.88,52.67,26.29,58.86,103.72,74.06,97.33,27.62,81.7,37.44,52.44,80.07,60.73,46.88,101.67,102.52,110.68,35.7,22.98,154.23,23.96,46.16,25.4,,27.95,31.93,24.97,27.49,24.16,38.02,435.62,48.56,132.82,38.57,54.99,62.41,92.66,80.67,50.39,83.2,52.08,,69.68
2022-03-17,107.86,30.4,79.95,52.75,26.41,58.98,104.48,74.86,97.95,27.73,82.26,37.67,52.45,81.07,61.54,47.03,102.33,102.58,110.93,35.95,23.21,156.17,24.28,45.82,25.445,,27.99,32.17,25.11,27.85,24.17,37.74,441.07,48.61,131.83,38.82,55.34,63.16,93.9,80.06,50.44,83.85,52.13,,69.99
2022-03-18,108.1,30.49,80.18,52.83,26.38,59.02,104.77,75.96,97.55,27.81,82.53,37.81,52.6,82.48,61.77,46.98,102.7,102.82,110.88,36.17,23.36,157.17,24.31,46.27,25.5,,28.04,32.24,25.2,27.91,24.2,38.15,444.52,48.71,133.44,38.92,55.4,63.3,93.98,80.93,50.54,83.95,52.19,,69.81
2022-03-21,107.04,30.14,79.36,52.6,26.06,58.71,103.64,75.61,95.84,27.52,81.58,37.41,52.2,81.95,60.63,46.57,101.68,102.07,110.32,35.89,23.08,156.08,24.2,45.33,25.235,,27.78,31.84,24.92,27.42,24.05,37.3,444.39,48.49,130.35,38.53,54.8,63.03,92.31,79.12,50.11,83.02,51.98,,68.64
2022-03-22,106.75,30.2,79.16,52.42,26.09,58.62,103.31,76.49,95.67,27.56,82.0,37.57,52.05,83.13,60.3,46.44,102.16,101.71,110.03,35.81,23.08,157.39,24.23,44.79,25.165,,27.7,31.77,25.04,27.27,23.96,36.88,449.59,48.37,128.68,38.69,54.67,63.2,91.93,78.28,50.02,82.79,51.89,,68.59
